DATA,TIP TIPSTER,ora,COTA,CINE,CAMP,GAZDE,G_LOC_TOTAL,G_ZI_TOTAL,G_U1_TOTAL,G_U2_TOTAL,G_U3_TOTAL,G_U4_TOTAL,G_U5_TOTAL,OASPETI,O_LOC_TOTAL,O_ZI_TOTAL,O_U1_TOTAL,O_U2_TOTAL,O_U3_TOTAL,O_U4_TOTAL,O_U5_TOTAL,1COTA,XCOTA,2COTA,SCOR,PAUZA,G_LOC_ACASA,G_ZI_ACASA,G_U1_ACASA,G_U2_ACASA,G_U3_ACASA,G_U4_ACASA,G_U5_ACASA,O_LOC_DEPL,O_ZI_DEPL,O_U1_DEPL,O_U2_DEPL,O_U3_DEPL,O_U4_DEPL,O_U5_DEPL
3/27/2021,B,15.0,2,MIKEL PEDERSEN,IT3C,CAVESE,19,I,I,I,I,I,I,CATANIA,7.0,V,V,I,I,V,I,3.85,2.8,2.15,0.-2,0.-0,19,I,I,I,V,V,I,6.0,V,I,V,E,E,I
3/27/2021,P,18.15,X,NOAH KRUSE,SP2,ALMERIA,3,E,I,E,V,V,I,LEGANES,5.0,E,I,V,E,I,V,2.4,2.95,3.35,1.-1,0.-0,4,E,E,V,V,V,E,12.0,E,V,I,V,I,E
3/27/2021,B,16.0,1,RENZO TREVISANO,PO2,ZAGLEBIE SOSNOVICI,18,V,E,I,I,E,I,STOMIL OLTZIN,13.0,I,I,I,V,I,I,1.95,3.25,3.85,2.-1,1.-1,14,V,I,E,I,V,I,9.0,I,V,E,V,V,I
3/27/2021,B,16.0,X,TILER DAN,SP2,REAL OVIEDO,14,E,E,I,E,V,E,PONFERADINA,7.0,E,V,E,E,E,V,1.95,3.1,4.6,1.-1,1.-1,15,E,I,V,V,I,E,10.0,E,E,E,I,I,V
3/27/2021,P,14.0,X,TOBIAS MOLNER,GE4W,STRAELEN,10,E,E,E,V,V,I,WUPERTAL,14.0,E,I,V,E,V,V,2.85,3.25,2.35,2.-2,0.-2,14,E,E,V,V,I,I,19.0,E,I,E,I,V,I
3/27/2021,P,20.2,1,TOBY SARP,SC2,DUNDEE,4,V,V,I,V,I,V,DUNFERLIME,3.0,I,I,V,I,V,I,2.08,3.55,3.45,3.-2,1.-2,3,V,I,V,V,I,V,8.0,I,I,I,I,E,E
3/27/2021,B,15.0,2,TOMAS KOZLOVSKI,DAN3,NAESTBY,11,I,E,V,I,E,V,MIDELFART,7.0,V,V,V,I,E,V,3.25,3.65,2.0,0.-4,0.-1,10,I,V,E,I,I,E,6.0,V,V,E,I,I,V
3/27/2021,P,13.0,2,TOMAS ZIGLER,DAN3,ROSKILDE,10,I,V,I,E,I,V,AVARTA,12.0,V,V,I,V,E,E,2.3,3.15,3.05,0.-1,0.-1,5,I,I,E,V,V,V,14.0,V,I,E,E,I,I
3/27/2021,P,14.0,2,VALDEMAR PETERSEN,GE4W,LIPSTAD,18,I,I,V,E,I,I,AHLEN,21.0,V,V,I,E,I,E,2.2,3.25,3.05,1.-3,1.-0,19,I,V,I,I,V,E,21.0,V,I,E,E,E,E
3/27/2021,B,22.0,1,WALID MORAIS,CO1,ONCE CALDAS,17,V,I,E,E,E,I,CHICO,15.0,I,V,E,V,I,I,1.95,3.15,3.95,4.-2,2.-2,17,V,E,E,I,I,V,17.0,I,E,I,I,I,I
3/27/2021,B,15.0,2,WILI PERMERO,IT3C,CAVESE,19,I,I,I,I,I,I,CATANIA,7.0,V,V,I,I,V,I,3.85,2.8,2.15,0.-2,0.-0,19,I,I,I,V,V,I,6.0,V,I,V,E,E,I
3/28/2021,B,15.0,1,ADALGISO RUSO,IT3A,NOVARA,14,V,E,V,I,V,I,GROSETO,10.0,I,V,E,E,I,E,1.95,3.1,4.05,1.-0,0.-0,11,V,V,V,E,E,V,7.0,I,E,E,E,E,I
3/28/2021,P,16.0,X,BRUNO PELETIER,CH2,MAS TABORSKO,13,E,V,I,I,I,I,CHRUDIM,5.0,E,V,V,E,V,V,3.15,3.25,2.15,1.-1,0.-0,14,E,I,I,I,E,I,11.0,E,V,E,V,I,E
3/28/2021,B,16.0,X,CAYDEN MILER,CH2,MAS TABORSKO,13,E,V,I,I,I,I,CHRUDIM,5.0,E,V,V,E,V,V,3.15,3.25,2.15,1.-1,0.-0,14,E,I,I,I,E,I,11.0,E,V,E,V,I,E
3/28/2021,P,16.0,X,DIRK PETERS,CH2,MAS TABORSKO,13,E,V,I,I,I,I,CHRUDIM,5.0,E,V,V,E,V,V,3.15,3.25,2.15,1.-1,0.-0,14,E,I,I,I,E,I,11.0,E,V,E,V,I,E
3/28/2021,P,14.0,2,DOMINIK RITER,RO2,METALOGLOBUS,6,I,V,V,I,V,I,RAPID,8.0,V,V,I,I,E,E,3.8,3.7,1.9,2.-4,2.-2,3,I,V,V,V,I,V,8.0,V,I,E,V,V,I
3/28/2021,P,13.0,2,EDI SADRIA,DAN3,NAESTVED,3,I,V,V,E,I,E,AB,5.0,V,E,E,E,I,V,1.98,3.55,3.4,1.-2,1.-1,3,I,V,E,V,V,V,3.0,V,E,E,V,V,V
3/28/2021,P,15.0,2,ELIA YAZANDA,RU2,ALANIA VLADICAVCAZ,4,I,V,E,E,V,V,KRILIA SOVIETOV,1.0,V,V,V,V,V,V,3.85,3.4,1.9,0.-1,0.-0,3,I,E,V,I,V,E,5.0,V,V,V,V,I,V
3/28/2021,B,15.0,X,ERIC ASHONOV,RU2,NEFTEKHIMIC,8,E,I,V,E,V,V,VOLGAR,10.0,E,V,I,V,E,E,2.1,3.15,3.45,1.-1,0.-1,10,E,V,V,I,I,V,17.0,E,I,E,V,I,V
3/28/2021,P,15.0,X,FEJES VICTOR,RU2,NEFTEKHIMIC,8,E,I,V,E,V,V,VOLGAR,10.0,E,V,I,V,E,E,2.1,3.15,3.45,1.-1,0.-1,10,E,V,V,I,I,V,17.0,E,I,E,V,I,V
3/28/2021,P,14.0,2,FINLAY BOWEN,RU2,CHERTANOVO,19,I,I,E,I,E,I,AKRON TOGLIATI,18.0,V,E,V,E,V,E,3.95,3.15,1.95,0.-1,0.-0,20,I,E,E,V,I,I,19.0,V,V,V,E,E,V
3/28/2021,P,14.0,1,FRANCESCO GALO,RO2,CONCORDIA CHIAJNA,14,V,V,E,E,E,V,ASU POLI TIMISOARA,4.0,I,E,V,E,V,I,3.2,2.9,2.35,2.-0,1.-0,9,V,E,E,V,V,I,10.0,I,E,E,E,E,V
3/28/2021,B,14.0,2,FREDRICH KNUDSEN,RO2,METALOGLOBUS,6,I,V,V,I,V,I,RAPID,8.0,V,V,I,I,E,E,3.8,3.7,1.9,2.-4,2.-2,3,I,V,V,V,I,V,8.0,V,I,E,V,V,I
3/28/2021,B,14.0,1,GEORGE DAVIS,RO2,CONCORDIA CHIAJNA,14,V,V,E,E,E,V,ASU POLI TIMISOARA,4.0,I,E,V,E,V,I,3.2,2.9,2.35,2.-0,1.-0,9,V,E,E,V,V,I,10.0,I,E,E,E,E,V
3/28/2021,B,13.0,2,HAIDEN ASLEI,DAN3,NAESTVED,3,I,V,V,E,I,E,AB,5.0,V,E,E,E,I,V,1.98,3.55,3.4,1.-2,1.-1,3,I,V,E,V,V,V,3.0,V,E,E,V,V,V
3/28/2021,P,13.0,X,HENIO ZAWADZKI,RU2,SPARTAC MOSCOVA II,15,E,I,E,I,I,I,TEXTILSNIK,14.0,E,I,I,V,V,E,2.35,3.1,3.0,1.-1,0.-0,19,E,E,I,E,I,I,14.0,E,V,I,V,I,I
3/28/2021,B,16.0,1,JON GUNARSON,SP2,GIRONA,8,V,V,E,I,E,V,ALBACETE,21.0,I,V,I,E,E,I,2.08,3.1,4.0,,0.-0,13,V,E,I,V,I,V,17.0,I,E,I,I,V,I
3/28/2021,P,14.0,1,MAIK HOPE,RO2,PANDURII,20,V,E,E,E,I,I,UNIREA SLOBOZIA,16.0,I,I,V,I,E,V,3.5,3.25,2.05,1.-0,0.-0,20,V,E,I,I,V,I,14.0,I,I,V,I,I,V
3/28/2021,B,14.0,1,MAX STEFENS,RO2,CONCORDIA CHIAJNA,14,V,V,E,E,E,V,ASU POLI TIMISOARA,4.0,I,E,V,E,V,I,3.2,2.9,2.35,2.-0,1.-0,9,V,E,E,V,V,I,10.0,I,E,E,E,E,V
3/28/2021,B,14.0,1,MIKAEL KESLER,RU2,CHAIKA,13,V,V,I,E,I,V,CHARABOVSK,9.0,I,V,E,I,E,E,2.05,3.05,3.75,2.-1,0.-0,16,V,I,I,V,I,V,13.0,I,I,E,E,V,I
3/28/2021,B,13.0,2,MIKEL PEDERSEN,DAN3,NAESTVED,3,I,V,V,E,I,E,AB,5.0,V,E,E,E,I,V,1.98,3.55,3.4,1.-2,1.-1,3,I,V,E,V,V,V,3.0,V,E,E,V,V,V
3/28/2021,B,15.0,2,NICOLAS DONALSON,IT3B,CESENA,9,I,E,I,E,E,I,LEGNANO SALUS,17.0,V,E,E,V,I,E,1.95,3.3,3.75,0.-3,0.-1,16,I,E,E,I,V,I,18.0,V,E,I,I,I,I
3/28/2021,P,17.3,X,NOAH KRUSE,IT3C,TURRIS,14,E,V,I,I,I,V,CATANZARO,4.0,E,V,V,V,E,I,3.35,3.05,2.2,1.-1,1.-1,11,E,V,I,V,I,E,7.0,E,V,E,V,V,I
3/28/2021,B,15.0,2,RENZO TREVISANO,IT3B,CESENA,9,I,E,I,E,E,I,LEGNANO SALUS,17.0,V,E,E,V,I,E,1.95,3.3,3.75,0.-3,0.-1,16,I,E,E,I,V,I,18.0,V,E,I,I,I,I
3/28/2021,P,17.3,X,RYAN GRAY,IT3C,TURRIS,14,E,V,I,I,I,V,CATANZARO,4.0,E,V,V,V,E,I,3.35,3.05,2.2,1.-1,1.-1,11,E,V,I,V,I,E,7.0,E,V,E,V,V,I
3/28/2021,B,15.0,1,STEVE MASOL,IT3A,NOVARA,14,V,E,V,I,V,I,GROSETO,10.0,I,V,E,E,I,E,1.95,3.1,4.05,1.-0,0.-0,11,V,V,V,E,E,V,7.0,I,E,E,E,E,I
3/28/2021,P,15.0,1,STEVE VORLEI,IT3A,NOVARA,14,V,E,V,I,V,I,GROSETO,10.0,I,V,E,E,I,E,1.95,3.1,4.05,1.-0,0.-0,11,V,V,V,E,E,V,7.0,I,E,E,E,E,I
3/28/2021,B,15.0,X,TILER DAN,RU2,NEFTEKHIMIC,8,E,I,V,E,V,V,VOLGAR,10.0,E,V,I,V,E,E,2.1,3.15,3.45,1.-1,0.-1,10,E,V,V,I,I,V,17.0,E,I,E,V,I,V
3/28/2021,B,15.0,1,TOBIAS PEDERSEN,IT3A,NOVARA,14,V,E,V,I,V,I,GROSETO,10.0,I,V,E,E,I,E,1.95,3.1,4.05,1.-0,0.-0,11,V,V,V,E,E,V,7.0,I,E,E,E,E,I
3/28/2021,P,17.3,X,TOBY SARP,IT3C,TURRIS,14,E,V,I,I,I,V,CATANZARO,4.0,E,V,V,V,E,I,3.35,3.05,2.2,1.-1,1.-1,11,E,V,I,V,I,E,7.0,E,V,E,V,V,I
3/28/2021,P,14.0,2,TOMAS ZIGLER,RO2,METALOGLOBUS,6,I,V,V,I,V,I,RAPID,8.0,V,V,I,I,E,E,3.8,3.7,1.9,2.-4,2.-2,3,I,V,V,V,I,V,8.0,V,I,E,V,V,I
3/28/2021,P,15.0,2,VACLAV BRAIZDA,RU2,ALANIA VLADICAVCAZ,4,I,V,E,E,V,V,KRILIA SOVIETOV,1.0,V,V,V,V,V,V,3.85,3.4,1.9,0.-1,0.-0,3,I,E,V,I,V,E,5.0,V,V,V,V,I,V
3/28/2021,P,15.0,X,VALDEMAR PETERSEN,IT3C,VITERBESE,11,E,E,I,E,E,V,POTENZA,15.0,E,I,V,I,E,V,2.35,2.7,3.45,2.-2,1.-0,15,E,I,E,V,E,V,16.0,E,I,V,V,I,I
3/28/2021,P,15.0,2,VLADKO VIDATOVICI,RU2,ALANIA VLADICAVCAZ,4,I,V,E,E,V,V,KRILIA SOVIETOV,1.0,V,V,V,V,V,V,3.85,3.4,1.9,0.-1,0.-0,3,I,E,V,I,V,E,5.0,V,V,V,V,I,V
3/28/2021,B,21.3,X,WALID MORAIS,SP2,TENERIFE,11,E,E,V,I,V,I,LAS PALMAS,12.0,E,I,V,E,I,V,1.95,3.1,4.6,1.-1,1.-1,7,E,V,V,V,E,V,18.0,E,V,I,I,I,V
3/28/2021,B,15.0,2,WILI PERMERO,IT3B,CESENA,9,I,E,I,E,E,I,LEGNANO SALUS,17.0,V,E,E,V,I,E,1.95,3.3,3.75,0.-3,0.-1,16,I,E,E,I,V,I,18.0,V,E,I,I,I,I
3/29/2021,P,20.45,1,ANDREAS FLEICHER,FR3,ORLEANS,5,V,I,E,I,V,V,BASTIA,2.0,I,V,E,E,E,V,3.1,2.9,2.4,2.-1,2.-1,5,V,I,V,E,E,V,3.0,I,E,V,E,E,I
3/29/2021,P,15.0,X,CRISTIAN PAROT,URG,MONTEVIDEO WANDERES,14,E,E,I,I,I,E,CERRO,15.0,E,I,V,I,I,I,1.98,3.15,3.85,1.-1,1.-0,10,E,I,I,I,V,E,11.0,E,V,I,I,E,I
3/29/2021,P,15.0,1,HERMAN MARCEL,IT3A,PRO PATRIA ,6,V,I,I,E,V,E,JUVENTUS U23,9.0,I,I,V,E,I,E,2.3,3.05,3.15,1.-0,1.-0,10,V,I,V,V,I,V,10.0,I,V,I,E,I,E
3/29/2021,B,15.0,1,MAX STEFENS,IT3A,PRO PATRIA ,6,V,I,I,E,V,E,JUVENTUS U23,9.0,I,I,V,V,I,E,2.3,3.05,3.15,1.-0,1.-0,10,V,I,V,V,I,V,10.0,I,V,I,V,I,E
3/29/2021,B,15.0,1,TILER DAN,IT3A,PRO PATRIA ,6,V,I,I,E,V,E,JUVENTUS U23,9.0,I,I,V,E,I,E,2.3,3.05,3.15,1.-0,1.-0,10,V,I,V,V,I,V,10.0,I,V,I,V,I,E
3/29/2021,P,15.0,X,VALDEMAR PETERSEN,URG,MONTEVIDEO WANDERES,14,E,E,I,I,I,E,CERRO,15.0,E,I,V,I,I,I,1.98,3.15,3.85,1.-1,1.-0,10,E,I,I,I,V,E,11.0,E,V,I,I,E,I
3/3/2020,,,2,ADALGISO RUSO,PO1,CRACOVIA,2,I,I,I,V,V,V,WISLA CRACOVIA,13.0,V,E,V,V,V,V,1.95,3.3,4.0,0.-2,0.-0,2,I,V,V,V,V,V,14.0,V,V,V,I,I,I
3/3/2020,,,X,ADAM KRIZ,SC2,PARTIC STILE,10,E,I,E,I,I,E,QUEN OF SUD,9.0,E,I,I,I,E,I,2.0,3.35,3.6,0.-0,0.-0,10,E,E,I,I,V,E,9.0,E,I,E,V,V,I
3/3/2020,,,X,ANDREAS FLEICHER,IND2,GOCULAM,7,E,E,I,V,I,E,EAST BENGAL,4.0,E,E,V,V,E,I,2.8,3.25,2.25,1.-1,1.-1,5,E,E,I,E,V,I,2.0,E,V,V,V,I,I
3/3/2020,,,X,AUGUST KAITANEN,IRN,CRUSADERS,4,E,I,I,V,V,V,CLIFTONVILE,5.0,E,E,E,V,I,I,2.0,3.7,3.2,0.-0,0.-0,3,E,V,V,V,I,I,5.0,E,I,I,V,V,I
3/3/2020,,,X,DOMINIK RITER,SC2,PARTIC STILE,10,E,I,E,I,I,E,QUEN OF SUD,9.0,E,I,I,I,E,I,2.0,3.35,3.6,0.-0,0.-0,10,E,E,I,I,V,E,9.0,E,I,E,V,V,I
3/3/2020,,,X,ELIA YAZANDA,CHI,SANTIAGO WANDERES,17,E,I,I,I,V,I,AUDAX ITALIANO,7.0,E,I,V,V,ABANDON,V,2.4,3.35,2.7,3.-3,2.-1,18,E,I,I,,,,7.0,E,V,ABANDON,,,
3/3/2020,,,X,FINLAY BOWEN,SC2,PARTIC STILE,10,E,I,E,I,I,E,QUEN OF SUD,9.0,E,I,I,I,E,I,2.0,3.35,3.6,0.-0,0.-0,10,E,E,I,I,V,E,9.0,E,I,E,V,V,I
3/3/2020,,,2,FONS VERNIC,SC1,HIBERNIAN,6,I,E,V,V,I,E,HEARTZ,12.0,V,E,I,I,E,V,2.2,3.35,3.2,1.-3,0.-0,4,I,E,V,E,V,I,12.0,V,I,E,E,I,I
3/3/2020,,,X,FRANCESCO GALO,SC4,STIRLING,6,E,V,V,I,V,I,STENSMUIR,8.0,E,I,V,E,V,I,1.95,3.55,3.56,0.-0,0.-0,9,E,I,I,I,I,V,6.0,E,V,V,I,I,I
3/3/2020,,,1,GANEA WISOCI,SC3,DUMBARTON,6,V,V,V,I,E,I,FORVAR,9.0,I,I,E,E,V,I,2.1,3.45,3.17,2.-0,1.-0,8,V,V,V,E,E,I,7.0,I,E,I,I,V,E
3/3/2020,,,X,GASTON ROBLES,SC2,PARTIC STILE,10,E,I,E,I,I,E,QUEN OF SUD,9.0,E,I,I,I,E,I,2.0,3.35,3.6,0.-0,0.-0,10,E,E,I,I,V,E,9.0,E,I,E,V,V,I
3/3/2020,,,1,GEORGE GATO,IT2,SALERNITANA,6,V,I,V,I,V,E,VENEZIA,15.0,I,E,V,E,I,V,1.95,3.15,4.28,2.-0,1.-0,5,V,V,V,V,V,V,3.0,I,V,V,E,V,I
3/3/2020,,,1,GEORGE MILS,SC3,DUMBARTON,6,V,V,V,I,E,I,FORVAR,9.0,I,I,E,E,V,I,2.1,3.45,3.17,2.-0,1.-0,8,V,V,V,E,E,I,7.0,I,E,I,I,V,E
3/3/2020,,,2,HAIDEN ASLEI,PO1,CRACOVIA,2,I,I,I,V,V,V,WISLA CRACOVIA,13.0,V,E,V,V,V,V,1.95,3.3,4.0,0.-2,0.-0,2,I,V,V,V,V,V,14.0,V,V,V,I,I,I
3/3/2020,,,X,HERMAN MARCEL,CHI,SANTIAGO WANDERES,17,E,I,I,I,V,I,AUDAX ITALIANO,7.0,E,I,V,V,ABANDON,V,2.4,3.35,2.7,3.-3,3.-1,18,E,I,I,,,,7.0,E,V,ABANDON,,,
3/3/2020,,,X,JACOB MORTENSEN,IND2,GOCULAM,7,E,E,I,V,I,E,EAST BENGAL,4.0,E,E,V,V,E,I,2.8,3.25,2.25,1.-1,1.-1,5,E,E,I,E,V,I,2.0,E,V,V,V,I,I
3/3/2020,,,2,JAMIE BOWMAN,SC1,HIBERNIAN,6,I,E,V,V,I,E,HEARTZ,12.0,V,E,I,I,E,V,2.2,3.35,3.2,1.-3,0.-0,4,I,E,V,E,V,I,12.0,V,I,E,E,I,I
3/3/2020,,,1,JON GUNARSON,SC4,COWDEBET,5,V,E,I,E,I,V,ALBION ROVERS,9.0,I,I,I,I,V,E,2.1,3.6,3.1,2.-1,1.-1,3,V,E,I,V,V,V,10.0,I,I,I,E,E,E
3/3/2020,,,2,JULIAN OLIVEIRA,PO1,CRACOVIA,2,I,I,I,V,V,V,WISLA CRACOVIA,13.0,V,E,V,V,V,V,1.95,3.3,4.0,0.-2,0.-0,2,I,V,V,V,V,V,14.0,V,V,V,I,I,I
3/3/2020,,,1,KRISTIAN HOOVER,IT2,PORDENONE,7,V,V,I,I,E,I,JUVE STABIA,14.0,I,E,I,V,E,I,1.95,3.25,4.11,2.-1,1.-0,4,V,I,E,I,V,V,16.0,I,I,E,E,E,V
3/3/2020,,,2,LAWRENCE KAZANTAEV,PO1,CRACOVIA,2,I,I,I,V,V,V,WISLA CRACOVIA,13.0,V,E,V,V,V,V,1.95,3.3,4.0,0.-2,0.-0,2,I,V,V,V,V,V,14.0,V,V,V,I,I,I
3/3/2020,,,X,LIONELE DAVIDE,EN4,EXETER,3,E,E,I,V,V,V,CREWE,2.0,E,E,V,I,V,V,2.2,3.4,3.15,1.-1,1.-0,5,E,E,V,V,E,V,7.0,E,E,I,V,E,E
3/3/2020,,,2,LUCAS MORIZ,SC1,HIBERNIAN,6,I,E,V,V,I,E,HEARTZ,12.0,V,E,I,I,E,V,2.2,3.35,3.2,1.-3,0.-0,4,I,E,V,E,V,I,12.0,V,I,E,E,I,I
3/3/2020,,,2,MIKAEL KESLER,SC1,HIBERNIAN,6,I,E,V,V,I,E,HEARTZ,12.0,V,E,I,I,E,V,2.2,3.35,3.2,1.-3,0.-0,4,I,E,V,E,V,I,12.0,V,I,E,E,I,I
3/3/2020,,,1,MIKEL PEDERSEN,SC3,DUMBARTON,6,V,V,V,I,E,I,FORVAR,9.0,I,I,E,E,V,I,2.1,3.45,3.17,2.-0,1.-0,8,V,V,V,E,E,I,7.0,I,E,I,I,V,E
3/3/2020,,,1,RAFAEL KUPLEN,IT2,SALERNITANA,6,V,I,V,I,V,E,VENEZIA,15.0,I,E,V,E,I,V,1.95,3.15,4.28,2.-0,1.-0,5,V,V,V,V,V,V,3.0,I,V,V,E,V,I
3/3/2020,,,2,RENZO TREVISANO,PO1,CRACOVIA,2,I,I,I,V,V,V,WISLA CRACOVIA,13.0,V,E,V,V,V,V,1.95,3.3,4.0,0.-2,0.-0,2,I,V,V,V,V,V,14.0,V,V,V,I,I,I
3/3/2020,,,X,STEVE MASOL,CHI,SANTIAGO WANDERES,17,E,I,I,I,V,I,AUDAX ITALIANO,7.0,E,I,V,V,ABANDON,V,2.4,3.35,2.7,3.-3,3.-1,18,E,I,I,,,,7.0,E,V,ABANDON,,,
3/3/2020,,,1,STEVE VORLEI,SC4,COWDEBET,5,V,E,I,E,I,V,ALBION ROVERS,9.0,I,I,I,I,V,E,2.1,3.6,3.1,2.-1,1.-1,3,V,E,I,V,V,V,10.0,I,I,I,E,E,E
3/3/2020,,,X,TILER DAN,SC4,STIRLING,6,E,V,V,I,V,I,STENSMUIR,8.0,E,I,V,E,V,I,1.95,3.55,3.56,0.-0,0.-0,9,E,I,I,I,I,V,6.0,E,V,V,I,I,I
3/3/2020,,,X,TIMOTI LEVERIND,CHI,SANTIAGO WANDERES,17,E,I,I,I,V,I,AUDAX ITALIANO,7.0,E,I,V,V,ABANDON,V,2.4,3.35,2.7,3.-3,3.-1,18,E,I,I,,,,7.0,E,V,ABANDON,,,
3/3/2020,,,1,TOBIAS PEDERSEN,IT2,PORDENONE,7,V,V,I,I,E,I,JUVE STABIA,14.0,I,E,I,V,E,I,1.95,3.25,4.11,2.-1,1.-0,4,V,I,E,I,V,V,16.0,I,I,E,E,E,V
3/3/2020,,,2,TOBY SARP,PO1,CRACOVIA,2,I,I,I,V,V,V,WISLA CRACOVIA,13.0,V,E,V,V,V,V,1.95,3.3,4.0,0.-2,0.-0,2,I,V,V,V,V,V,14.0,V,V,V,I,I,I
3/3/2020,,,X,TOM SEILER,IRN,CRUSADERS,4,E,I,I,V,V,V,CLIFTONVILE,5.0,E,E,E,V,I,I,2.0,3.7,3.2,0.-0,0.-0,3,E,V,V,V,I,I,5.0,E,I,I,V,V,I
3/3/2020,,,X,TOMAS KOZLOVSKI,SC2,PARTIC STILE,10,E,I,E,I,I,E,QUEN OF SUD,9.0,E,I,I,I,E,I,2.0,3.35,3.6,0.-0,0.-0,10,E,E,I,I,V,E,9.0,E,I,E,V,V,I
3/3/2020,,,2,VLADKO VIDATOVICI,SC1,HIBERNIAN,6,I,E,V,V,I,E,HEARTZ,12.0,V,E,I,I,E,V,2.2,3.35,3.2,1.-3,0.-0,4,I,E,V,E,V,I,12.0,V,I,E,E,I,I
3/3/2020,,,X,WALID MORAIS,SC2,AYR UNITED,3,E,V,I,E,V,V,DUNDEE,4.0,E,V,V,E,I,I,3.65,3.45,1.95,0.-0,0.-0,6,E,I,V,I,V,E,1.0,E,I,E,V,V,V
3/3/2020,,,1,WILI PERMERO,SC3,DUMBARTON,6,V,V,V,I,E,I,FORVAR,9.0,I,I,E,E,V,I,2.1,3.45,3.17,2.-0,1.-0,8,V,V,V,E,E,I,7.0,I,E,I,I,V,E
3/3/2021,,15.0,X,ADAM KRIZ,IT3B,TRIESTINA,5,E,E,E,V,V,V,GUBIO,13.0,E,E,V,E,I,V,1.98,3.2,3.75,0.-0,0.-0,4,E,E,V,V,V,I,8.0,E,V,V,I,E,V
3/3/2021,,18.3,2,ARIOSTO CREMONESI,BE2,MOLENBEK,5,I,V,V,I,I,V,SERAING,2.0,V,V,I,V,V,I,3.2,3.8,2.1,2.-4,1.-2,4,I,V,I,V,E,V,2.0,V,V,I,E,V,E
3/3/2021,,16.0,X,DIRK PETERS,AFS,LAMONTVILE,5,E,I,V,V,V,I,BAROKA,9.0,E,V,I,E,E,I,2.25,2.7,3.75,0.-0,0.-0,4,E,I,V,V,V,V,11.0,E,I,E,V,E,I
3/3/2021,,13.0,X,DOMINIK RITER,AZB,SUMQUAVIT,4,E,I,E,V,V,I,ZIRA,3.0,E,V,E,E,V,I,3.65,3.1,2.05,0.-0,0.-0,5,E,E,V,I,I,E,3.0,E,E,I,E,V,I
3/3/2021,,16.0,1,EDI SADRIA,BAH,AL HIDD,4,V,V,V,I,E,I,EAST RIFFA,2.0,I,I,V,V,V,I,2.15,3.25,3.25,4.-3,1.-1,1,V,V,V,V,V,E,2.0,I,V,V,V,V,
3/3/2021,,15.0,1,ERIC ASHONOV,IT3B,VIS PESARO,17,V,E,I,I,I,E,FERALPISALO,6.0,I,V,E,I,V,I,3.65,3.1,2.05,2.-0,1.-0,13,V,I,I,E,V,I,11.0,I,E,V,I,V,V
3/3/2021,,15.0,1,GIOVANI TONAER,IT3A,LECCO,4,V,V,V,E,V,V,RENATE,2.0,I,E,V,I,E,E,2.35,2.95,3.15,2.-1,0.-1,1,V,V,E,V,V,E,2.0,I,V,E,I,I,E
3/3/2021,,18.0,2,HERMAN MARCEL,GE4W,LISTAD,17,I,I,I,I,V,E,SPORTFREUDLOTTE,19.0,V,E,E,E,I,V,2.75,3.15,2.5,1.-2,0.-0,19,I,I,V,E,V,E,21.0,V,E,I,V,E,I
3/3/2021,,18.3,2,JAMES STUART,BE2,MOLENBEK,5,I,V,V,I,I,V,SERAING,2.0,V,V,I,V,V,I,3.2,3.8,2.1,2.-4,1.-2,4,I,V,I,V,E,V,2.0,V,V,I,E,V,E
3/3/2021,,18.45,2,LIONELE DAVIDE,OL2,ALMERE,3,I,I,V,I,I,V,VOLENDAM,7.0,V,E,V,I,V,I,2.25,3.7,2.95,1.-2,1.-2,2,I,I,V,E,V,V,6.0,V,E,V,E,V,I
3/3/2021,,18.3,2,MAIK HOPE,BE2,MOLENBEK,5,I,V,V,I,I,V,SERAING,2.0,V,V,I,V,V,I,3.2,3.8,2.1,2.-4,1.-2,4,I,V,I,V,E,V,2.0,V,V,I,E,V,E
3/3/2021,,15.0,X,MATEO ANTUNOVICI,IT3C,PAGANESE,17,E,I,E,V,E,V,VITERBESE,11.0,E,V,E,I,V,V,2.6,2.75,3.0,1.-1,1.-1,16,E,E,V,V,V,I,7.0,E,I,V,I,E,V
3/3/2021,,16.0,1,MIKAEL KESLER,POR2,SPORT COLIVIA,13,V,I,V,E,E,I,ACADEMICO VISEU,16.0,I,I,I,I,V,I,2.05,3.1,3.7,2.-1,2.-1,13,V,I,E,E,E,I,15.0,I,I,I,I,E,V
3/3/2021,,16.0,X,MIKEL PEDERSEN,AFS,LAMONTVILE,5,E,I,V,V,V,I,BAROKA,9.0,E,V,I,E,E,I,2.25,2.7,3.75,0.-0,0.-0,4,E,I,V,V,V,V,11.0,E,I,E,V,E,I
3/3/2021,,18.3,2,NOAH KRUSE,BE2,MOLENBEK,5,I,V,V,I,I,V,SERAING,2.0,V,V,I,V,V,I,3.2,3.8,2.1,2.-4,1.-2,4,I,V,I,V,E,V,2.0,V,V,I,E,V,E
3/3/2021,,21.0,1,NORMAN MERCURE,CO2,LEONES,2,V,V,V,V,V,E,LLIANEROS,13.0,I,V,I,E,I,I,2.05,3.0,3.85,1.-0,0.-0,11,V,V,E,I,E,,10.0,I,I,I,E,V,
